job_title,company_name,contract_type,niveau_etude,secteur,teletravail,experience,salaire,skills,city,department
Ingénieur Développement Applicatif C++ Java H/F,Apside,CDI,Bac +5,Secteur informatique • ESN,False,1.0,37500.0,['java'],Paris,75
Ingénieur Développement Logiciel Embarqué - Secteur de la Défense H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['jira'],Bourges,18
Ingénieur Développement Logiciel Embarqué - Secteur de la Défense H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['jira'],Paris,75
CDI - Ingénieur d'Études R&D en Algorithmie H/F,Naval Group,CDI,Bac +5,,False,,43000.0,"['.net', 'mongodb', 'kotlin', 'dart', 'ruby', 'xamarin', 'graphql', 'java', 'python', 'css', 'python']",Ollioules,83
Chef de Projet Électronique - Société Internationale H/F,BlueDocker,CDI,Bac +5,Services aux Entreprises,True,,43653.0,"['.net', 'python', 'swift']",Cluses,74
Comptable Gérance Confirmé CDD H/F,Adsearch,CDD,Bac,Services aux Entreprises,False,1.0,36500.0,"['cassandra', 'ibm cloud', 'kotlin', 'c/c++', 'kotlin', 'python', 'computer vision', 'javascript', 'oracle', 'swift', 'python', 'c/c++']",Bordeaux,33
Bess Commissioning Engineer H/F,ENGIE,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,['testing'],Us,95
Ingénieur Mbd Adas H/F,Apside,CDI,Bac +5,Secteur informatique • ESN,False,1.0,45000.0,"['php', 'spring', 'mysql', 'kibana', 'kotlin']",Paris,75
Architecte Technique et Logiciel - Secteur Telecom H/F,ALTEN,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['devops'],Boulogne-Billancourt,92
Technicien Bureau d'Etude Electricite Industrielle H/F,Toma Interim,CDI,"Bac +3, Bac +4",Services aux Entreprises,False,,43653.0,"['python', 'c#', 'php', 'swift', 'swift', 'big data', 'ibm cloud', 'mysql', 'machine learning', 'python', 'kotlin']",Le Chambon-Feugerolles,42
Analyste Fonctionnel - AMOA H/F,Pro à Pro,CDI,Bac +5,,True,1.0,31000.0,"['spring', 'tensorflow', 'tensorflow', 'angular', 'python', 'sql', 'java', 'python', 'dart', 'deep vision']",Montauban,82
CDI - Concepteur Logiciel Expérimenté H/F,Naval Group,CDI,Bac +5,,False,1.0,43653.0,"['java', 'c/c++', 'prometheus', 'swift', 'data engineering', 'php']",Toulon,83
Chargé d'Études Fluides H/F,Actiforces,CDI,Bac +5,Services aux Entreprises,False,1.0,43653.0,"['ios', 'opencv']",Quimper,29
Développeur PHP Symfony H/F,Team.is,CDI,Bac +5,Secteur informatique • ESN,True,1.0,35000.0,"['php', 'java']",Toulouse,31
Scrum Manager H/F,Groupagora,CDI,Bac +5,Secteur informatique • ESN,False,7.0,62500.0,['devops'],Montpellier,34
CDI - Développeur Logiciel Temps Réel Embarqué H/F,Naval Group,CDI,Bac +5,,False,1.0,48500.0,"['java', 'python', 'ibm cloud', 'c/c++', 'python', 'c/c++', 'mysql', 'javascript', 'frontend development', 'php']",Saint-Tropez,83
DevOps H/F,ALTEN,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['php', 'oracle', 'docker', 'hadoop', 'php', 'big data', 'linux', 'devops', 'mysql', 'c#', 'java']",Valbonne,06
Stage Janvier 2025 - Collaborateur Comptable H/F,Dba,Stage,Bac +5,Services aux Entreprises,True,1.0,43653.0,"['node.js', 'kibana', 'node.js', 'c/c++', 'php']",Paris,75
Ingénieur Algorithmes et Logiciel Embarqué en Robotique Mobile H/F,ALSEAMAR,CDI,Bac +5,,True,7.0,40500.0,['python'],Rousset,13
Conception Électronique H/F,OneSide Technologies,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['jquery', 'php', 'rest', 'ruby', 'postgresql', 'scikit-learn', 'xamarin', 'frontend development', 'xamarin', 'c#', 'ssh', 'java', 'python']",Levallois-Perret,92
Ingénieur Développement Test et Validation Logiciel H/F,Altelios Technology Group,CDI,Bac +5,Secteur informatique • ESN,False,1.0,43000.0,python,Buc,78
CDI - Concepteur Logiciel Expérimenté H/F,Naval Group,CDI,Bac +5,,False,1.0,43000.0,"['vuejs', 'typescript']",Ollioules,83
Ingénieur Robotique - Ros - Paris France H/F,Astek,CDI,Bac +5,,True,,43653.0,"['android', 'kubernetes', 'ruby on rails', 'python', 'deep learning', 'spring']",Paris,75
Alternance - BTS Electrotechnique - Maitrise des Energies H/F,Naval Group,Alternance,Bac +2,,False,7.0,13464.0,"['java', 'mongodb', 'rails', 'swift', 'computer vision', 'python']",Nantes,44
CDI - Ingénieur Confirmé Intelligence Drone Embarquée H/F,Naval Group,CDI,Bac +5,,False,1.0,30500.0,"['django', 'tensorflow']",Ollioules,83
Ingénieur Développement C++ - Secteur Défense H/F,SII Ile de France,CDI,Bac +5,Secteur informatique • ESN,True,1.0,47500.0,['linux'],Paris,La Défense
Application Security Engineer H/F,Volvo Group,CDI,Bac +5,,True,,43653.0,"['php', 'php', 'devsecops', 'azure', 'ruby', 'swift']",Lyon 1er,69
Chef de Projet Électronique - Société Internationale H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,43653.0,"['angular', 'python', 'c#', 'sql', 'redux', 'django']",Cluses,74
CDI - Ingénieur Logiciel Temps Réel Embarqué Système de Lancement H/F,Naval Group,CDI,Bac +5,,False,1.0,48500.0,['swift'],Saint-Tropez,83
Chef de Projet Logiciel H/F,OneSide Technologies,CDI,,,False,,43653.0,python,Levallois-Perret,92
Assistant Méthodes - Exploitation H/F,Equans,CDI,,,False,,30000.0,['c#'],Toulouse,31
Ingénieur DevOps - DevOps Engineer H/F,ALTEN,CDI,Bac +5,Secteur informatique • ESN,True,,45000.0,['devops'],Antibes,06
Responsable Département Projets H/F,KARDEX FRANCE,CDI,Bac +5,,True,7.0,60000.0,"['python', 'react native', 'python', 'flutter', 'kotlin', 'vue.js', 'dart', 'big data', 'azure', 'node.js']",Fontenay-sous-Bois,94
Agent Administratif Logistique H/F,Temporis Interim,Intérim,,,False,,43653.0,"['cassandra', 'shell', 'windows', 'data engineering', 'answers', 'flask']",Roncq,59
Assistant - Assistante Comptable H/F,Temporis Interim,Intérim,,,False,,43653.0,"['swift', 'devsecops', 'node.js', 'kotlin', 'mysql', 'kotlin']",Beauce la Romaine,41
Leader Technique Fullstack DevOps H/F,Open,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['aws', 'docker', 'devops', 'azure', 'kubernetes', 'angular', 'java']",Levallois-Perret,92
Chargé·e de Missions Modélisation de Données RH H/F,MAIRIE DE VILLEJUIF,CDD,Bac +5,Service public des collectivités territoriales,False,1.0,34500.0,['computer vision'],Villejuif,94
Directeur Technique H/F,Océane Consulting,CDI,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,['devops'],Paris,75
Architecte Solution H/F,Activus Group,CDI,Bac +5,Secteur informatique • ESN,True,7.0,60000.0,"['docker', 'jenkins', 'javascript', 'kubernetes', 'angular', 'python', 'java', 'typescript', 'postgresql', 'spring']",Levallois-Perret,92
Infographiste H/F,Manpower,CDI,"Bac +3, Bac +4",Services aux Entreprises,False,1.0,26400.0,"['selenium', 'flask', 'c#', 'flask', 'c/c++']",Oyonnax,01
Release Manager en Contexte de CI - CD H/F,Celad,CDI,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,"['kubernetes', 'docker', 'python', 'devops']",Valbonne,06
Ingénieur Génie Electrique H/F,Ogmios developpement,CDI,Bac +5,Services aux Entreprises,True,1.0,40000.0,"['git', 'python']",Hauts-de-Seine,92
Ingénieur Développement Simulateur de Vol C - C++ - Secteur Aéronautique - Paris France H/F,Astek,CDI,Bac +5,,True,,37500.0,"['mongodb', 'android']",Paris,75
Ingénieur Développement Java - Secteur Défense H/F,SII Ile de France,CDI,Bac +5,Secteur informatique • ESN,True,1.0,47500.0,['java'],Paris,La Défense
Ingénieur Développement Logiciel Embarqué c - C++ . H/F,Randstad Digital,CDI,Bac +5,Services aux Entreprises,False,,43653.0,"['php', 'analytics']",Issy-les-Moulineaux,92
Ingénieur Chercheur en Compilation H/F,CEA,CDI,Bac +5,,True,,43653.0,"['python', 'python', 'perl', 'code review', 'flask', 'python', 'ibm cloud', 'linux', 'react', 'react native', 'c/c++', 'dart', 'css']",Grenoble,38
Ingénieur en Développement C++ - Windows H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['big data', 'windows', 'php', 'php']",Aix-en-Provence,13
Developpeur Logiciel H/F,ARIAL INDUSTRIES,CDI,Bac +5,Secteur informatique • ESN,False,,40000.0,"['data engineering', 'python', 'shell', 'css']",Pau,64
Analyste Fonctionnel H/F,Utigroup,CDI,Bac +5,Secteur informatique • ESN,False,1.0,40000.0,['python'],Strasbourg,67
Ingénieur Safety Fonctionnelle H/F,SERES TECHNOLOGIES,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['django'],Compiègne,60
Ingenieur Composants Optiques Telecom Terminal Wdm H/F,NAVA ENGINEERING,CDI,Bac +5,Secteur informatique • ESN,True,1.0,35483.0,"['python', 'python', 'python']",Nozay,91
Développeur Java Fullstack H/F,Extia,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['oracle', 'aws', 'docker', 'rest', 'c#', 'react', 'kubernetes', 'angular', 'jira', 'java', 'git']",Paris,75
Directeur Technique Applicatif H/F,Océane Consulting,CDI,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,['devops'],Paris,75
Ingénieur Chercheur en Architecture Système et Circuit H/F,CEA,CDI,Bac +5,,True,,43653.0,['python'],Grenoble,38
Ingénieur - Ingénieure Logiciel Embarqué H/F,FEELINKS,CDI,Bac +2,Services aux Entreprises,True,1.0,47500.0,"['mysql', 'ruby', 'circleci']",Labège,31
Supplier Quality Engineer Electronics H/F,Volvo Group,CDI,,,False,,57500.0,['php'],Saint-Priest,69
Ingénieur - Ingénieure Logiciel Embarqué H/F,FEELINKS,CDI,Bac +2,Services aux Entreprises,True,1.0,47500.0,"['html5', 'computer vision', 'java', 'flutter', 'ruby', 'html5', 'frontend development']",Labège,31
Gestionnaire de Paie H/F,LHH Recruitment Solutions,CDI,"Bac +3, Bac +4",Services aux Entreprises,False,7.0,27500.0,"['php', 'c#', 'perl', 'java', 'css', 'c/c++']",Pornichet,44
Ingénieur Géomètre H/F,Colas,CDI,Bac +5,,False,,32500.0,"['data engineering', 'java']",Champigny-sur-Marne,94
Ingénieur Géomètre H/F,Colas,CDI,Bac +5,,False,,43653.0,"['perl', 'c#']",Montlhéry,91
Optical Engineer H/F,AUTOMOTIVE CELLS COMPANY - ACC,CDI,Bac +5,,True,1.0,43653.0,"['computer vision', 'machine learning', 'testing', 'java']",Bordeaux,33
Cloud & DevOps Architect H/F,Open,CDI,,,False,,43653.0,"['aws', 'docker', 'jenkins', 'microservices', 'devops', 'angular', 'java', 'git', 'spring']",Levallois-Perret,92
Industrial Test Engineering Manager H/F,Valeo,CDI,Bac +5,,True,,43653.0,['python'],Créteil,94
Responsable Atelier Usinage H/F,Start People,CDI,"Bac +3, Bac +4",Services aux Entreprises,True,,32500.0,"['react native', 'ios', 'ibm cloud', 'node.js', 'django', 'python', 'python', 'devops', 'github']",Avoine,37
Technicien Bureau d'Etudes H/F,Randstad,CDI,Bac +2,,False,,43653.0,"['react', 'analytics', 'php', 'artificial intelligence', 'kotlin', 'mysql', 'python', 'computer vision']",Saulxures-sur-Moselotte,88
Ingénieur Banc d'Essais Électronique - Secteur Médical - Paris France H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['javascript'],Paris,75
Offshore And Renewable Structure Engineer F - M H/F,Bureau Veritas,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,['php'],Courbevoie,92
Freelance - Développeur C++ Embarqué H/F,IT Link,Indépendant/Freelance,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,['linux'],Tours,37
Ingénieur Testeur en Logiciel Embarqué - Secteur Iot H/F,Astek,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,True,,43653.0,['python'],Paris,75
Ingénieur Software Embarqué H/F,Rhéobie,CDI,Bac +5,Services aux Entreprises,True,7.0,37800.0,"['aws', 'python', 'python', 'python', 'jquery', 'c/c++', 'mysql']",Savigny,69
Ingénieur - E Développement Logiciel H/F,Apside,CDI,,,False,,43653.0,"['linux', 'python']",Rennes,35
Architecte d'Entreprise Confirmé H/F,Crédit Agricole Assurances,CDI,Bac +5,,True,7.0,43653.0,"['github', 'react native', 'data engineering', 'frontend development', 'swift', 'flutter', 'django']",Paris 15e,75
Ingénieur Développement Simulateur de Vol C - C++ - Secteur Aéronautique H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['postgresql', 'c/c++', 'devops', 'ruby']",Paris,75
Mechanical Engineer - Pools Tanks Liners And Sumps - Bristol Uk H/F,ENGIE,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,"['javascript', 'php', 'java', 'ruby', 'react native', 'cassandra', 'vue.js']",Gennevilliers,92
Senior Scientist In In Vitro Pharmacokinetics M H/F,Servier,CDI,Bac +5,,True,7.0,67500.0,python,Gif-sur-Yvette,91
Administrateur Base de Données H/F,Axians Outsourcing Sud Ouest,CDI,Bac +5,,False,,41000.0,"['git', 'postgresql', 'jenkins']",Montauban,82
Responsable Projet Logiciel Embarqué H/F,MBDA,CDI,,,False,,43653.0,"['python', 'swift', 'java', 'swift', 'vue.js', 'python', 'rails', 'nginx', 'ruby', 'swift', 'python']",Le Plessis-Robinson,92
Ingénieur Développement Simulateur de Vol C - C++ - Secteur Aéronautique H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,37500.0,"['github', 'python']",Paris,75
Responsable Etudes et Performance Préparation de Mission H/F,MBDA,CDI,Bac +5,,False,7.0,50000.0,"['microservices', 'xamarin', 'java', 'shell', 'circleci']",Le Plessis-Robinson,92
Ingénieur Contrôle Moteur Model Based Design H/F,Expleo,CDI,Bac +5,Secteur informatique • ESN,True,,24900.0,"['ibm cloud', 'devops', 'c#', 'testing', 'c#', 'azure', 'machine learning']",Montigny-le-Bretonneux,78
Ingénieur d'Affaires en Ingénierie Logicielle - Centre de Services H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,55000.0,['linux'],Villeurbanne,69
Senior Business Developer H/F,Ecair,CDI,Bac +5,Secteur Energie • Environnement,True,7.0,62500.0,"['prometheus', 'flask', 'rails']",Paris,75
Ingénieur Testeur en Logiciel Embarqué - Secteur Iot H/F,Astek,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,True,,43653.0,['python'],Paris,75
Architecte d'Entreprise & Fonctionnel Laval 53 H/F,Lactalis,CDI,Bac +5,,False,7.0,43653.0,python,Laval,53
Head Of Platform Engineering H/F,Carrefour,CDI,,,False,,37500.0,"['jenkins', 'devops', 'azure']",Massy,91
Ingénieur en Développement C++ - C# H/F,EURO-INFORMATION PRODUCTION,CDI,Bac +5,,True,,42500.0,"['php', 'microservices', 'rest', 'javascript', 'mongodb', 'kubernetes', 'mysql', 'php', 'c#', 'python', 'java', 'cassandra', 'php']",Strasbourg,67
Ingénieur Informatique en Prestation de Services ESN H/F,Tana-Tech,CDI,Bac +5,Secteur informatique • ESN,True,1.0,42000.0,"['angular', 'java']",Bordeaux,33
Chef de Projet H/F,Akkodis Talent,CDI,Bac +5,Services aux Entreprises,False,,61000.0,python,Petite-Forêt,59
Information Analyst H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,37000.0,['java'],Aix-en-Provence,13
Ingénieur Banc d'Essais Électronique - Secteur Médical H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['javascript'],Paris,75
Chef de Projet Contrôle - Commande Stockage H/F,Agregio Solutions,CDI,Bac +5,Secteur Energie • Environnement,False,7.0,43653.0,"['aws', 'docker', 'linux', 'kubernetes', 'prometheus', 'slack', 'git']",Villeurbanne,69
Ingénieur Banc d'Essais Électronique - Secteur Médical H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['javascript'],Paris,75
Chef de Projet Électronique - Domaine de l'Iot H/F,BlueDocker,CDI,Bac +5,Services aux Entreprises,True,,47500.0,"['oracle', 'flask']",Lyon 1er,69
Chef de Projet Électronique - Domaine de l'Iot H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,57500.0,"['python', 'python', 'scikit-learn', 'css', 'junit', 'java', 'github', 'swift', 'flutter']",Lyon 1er,69
Ingénieur Développement Système et Réseau H/F,Eviden,CDI,,,False,,50000.0,"['linux', 'python', 'devops']",Échirolles,38
Consultant Informatique - Secteur Transport H/F,CGI,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['apache', 'jquery', 'html5', 'javascript', 'angular', 'junit', 'java', 'git', 'hibernate', 'spring']",Paris,75
Consultant Informatique - Secteur Régalien Aéronautique et Industriel H/F,CGI,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['machine learning', 'apache', 'jquery', 'html5', 'javascript', 'angular', 'junit', 'java', 'git', 'hibernate', 'spring']",Paris,75
Ingénieur Développement Système et Réseau H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['jenkins', 'linux', 'devops', 'python', 'git']",Bruyères-le-Châtel,91
Développeur Java H/F,Carrefour,CDI,Bac +5,,True,,43653.0,"['devops', 'c#', 'ruby', 'java']",Massy,91
Responsable de Marché Monde - Industrie Agroalimentaire - Global Market Manager - Food M - W - Ref976 H/F,Stäubli,CDI,Bac +5,,True,7.0,43653.0,"['java', 'ruby']",Faverges-Seythenex,74
Consultant Informatique - Secteur Public- Transport H/F,CGI,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['apache', 'jquery', 'html5', 'javascript', 'angular', 'junit', 'java', 'git', 'hibernate', 'spring']",Paris,75
Architecte Logiciel H/F,BNP Paribas,CDI,Bac +5,,True,,43653.0,"['mysql', 'python', 'java', 'jquery', 'node.js', 'kotlin', 'graphql', 'cassandra']",Montreuil,93
Ingénieur R&D Développement Software Mainframe H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['linux', 'shell', 'perl', 'java']",Les Clayes-sous-Bois,78
Consultant Informatique - Secteur Public et Transport H/F,CGI,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['machine learning', 'apache', 'jquery', 'html5', 'javascript', 'angular', 'junit', 'java', 'git', 'hibernate', 'spring']",Paris,75
Graduate Program - Ingénieur Systèmes et Logiciel Embarqué H/F,Volvo Group,CDI,,,False,,43000.0,['jenkins'],Saint-Priest,69
Ingénieur Logiciel Embarqué C - C++ H/F,Expleo,CDI,,,False,,43653.0,"['jenkins', 'linux', 'c/c++', 'windows', 'python', 'java', 'postgresql']",Lyon 1er,69
Ingénieur Essais Vibration et Acoustique - Nvh - Vibration And Acoustic Test Engineer - Nvh H/F,Groupe Atlantic,CDI,Bac +5,,True,,39000.0,['testing'],Merville,59
Ingénieur R&D Innovation Pompe à Chaleur - Heat Pump Innovation Engineer H/F,Groupe Atlantic,CDI,Bac +5,,True,,43653.0,python,Billy-Berclau,62
Ingénieur Développement Java H/F,SII Ile de France,CDI,Bac +5,Secteur informatique • ESN,True,1.0,41000.0,"['docker', 'devops', 'linux', 'hibernate', 'java', 'git', 'postgresql', 'spring']",Paris,La Défense
Ingénieur d'Affaires en Ingénierie Logicielle - Centre de Services H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,55000.0,"['php', 'typescript', 'python', 'java']",Villeurbanne,69
Cloud Aplication Architect H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,60000.0,"['vuejs', 'python', 'big data']",Bezons,95
Consultant Informatique - Cg H/F,CGI,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['machine learning', 'apache', 'jquery', 'html5', 'javascript', 'hibernate', 'angular', 'junit', 'java', 'git', 'spring']",Paris,75
IT Business Analyst - Trading Applications New York Location Usa H/F,Talan,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['big data', 'artificial intelligence', 'php', 'testing', 'ruby', 'java']",Paris,75
Electrical Engineering Manager- Distributed Solar + Storage H/F,ENGIE,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,python,Us,95
Stage Ingénieur Innovation pour la Voiture Autonome - Perception et IA H/F,Valeo,Stage,Bac +5,,True,7.0,43653.0,"['computer vision', 'machine learning', 'opencv', 'linux', 'pytorch', 'deep learning', 'python', 'git']",Créteil,94
Design Engineer Radiological Characterization Bristol H/F,ENGIE,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,['python'],Saint-Ouen-sur-Seine,93
Ingénieur Logiciel Embarqué Temps Réel pour Automobile H/F,L'Industrie recrute,CDI,Bac +5,,False,1.0,43653.0,"['c/c++', 'ruby', 'java', 'jenkins', 'jenkins', 'python', 'kotlin', 'circleci']",Roissy-en-France,95
Utility Plant Operator Ii H/F,ENGIE,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,['testing'],Us,95
Technicien Géomètre-Topographe H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,30500.0,"['dart', 'java', 'frontend development', 'node.js', 'ibm cloud', 'swift', 'python', 'swift', 'c#', 'java', 'c/c++']",Brest,29
Technicien Géomètre-Topographe H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,30000.0,"['windows', 'dart', 'c/c++']",Lille,59
Technicien Géomètre-Topographe H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,26500.0,"['machine learning', 'c/c++', 'django']",Saint-Hilaire-de-Riez,85
Ingénieur Géomètre H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,7.0,43653.0,"['python', 'flutter', 'swift', 'deep vision', 'rails', 'google cloud', 'node.js', 'answers', 'react native', 'sql', 'postgresql']",Angers,49
Technicien Géomètre-Topographe H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,27500.0,"['swift', 'java']",Cher,18
Technicien Géomètre-Topographe H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,27000.0,"['perl', 'mysql', 'splunk', 'kibana', 'oracle', 'slack', 'google cloud', 'python']",Lorient,56
Lead Dev Python H/F,Michael Page,CDI,Bac +5,Services aux Entreprises,False,1.0,82500.0,"['devops', 'python']",Paris 17e,75
Technicien Géomètre Foncier H/F,"LTD - Métiers de l'encadrement de chantier TP, de la VRD IDF, Géomètre-Topographe",CDI,Bac +2,Services aux Entreprises,False,,27500.0,"['circleci', 'rest', 'node.js', 'swift', 'vue.js', 'java', 'java', 'mongodb', 'python', 'python']",Hauts-de-Seine,92
Ingénieur Bureau d'Études - Méthodes H/F,Fed Engineering,CDI,Bac +5,,False,1.0,50000.0,"['microservices', 'kotlin', 'cassandra', 'python', 'cassandra', 'shell', 'java', 'java', 'data engineering', 'c/c++', 'python', 'python']",Franconville,95
Ingénieur Développement C++ - Qt H/F,Groupagora,CDI,Bac +5,Secteur informatique • ESN,True,7.0,44500.0,"['artificial intelligence', 'swift', 'swift', 'flask', 'ruby on rails', 'django', 'sql']",Rennes,35
Profil Cockpit Systems Engineer - Avion du Futur H/F,Talents Occitanie,CDI,Bac +5,Services aux Entreprises,False,,35000.0,python,Haute-Garonne,31
Profilspace Systems Engineer - Newspace H/F,Talents Occitanie,CDI,Bac +5,Services aux Entreprises,False,,35000.0,python,Haute-Garonne,31
Ingénieur Développement C++ - Qt H/F,Groupagora,CDI,Bac +5,Secteur informatique • ESN,True,7.0,42500.0,"['python', 'answers', 'aws', 'c#', 'flask']",Lorient,56
Ingénieur Informatique Industrielle H/F,Off Nat Etudes Recherches Aerospatiale,CDI,Bac +5,Secteur informatique • ESN,False,,50000.0,"['linux', 'devops', 'windows', 'python', 'git']",Modane,73
Senior Product Manager - Marketplace Dynamics H/F,AViv,CDI,Bac +5,,False,,43653.0,"['data science', 'ruby']",Paris,75
Senior Product Manager - Marketplace Dynamics H/F,Groupe SeLoger,CDI,Bac +5,,False,,43653.0,"['data science', 'ruby']",Paris,75
Ingénieur Qa H/F,Tessan,CDI,Bac +5,Service public hospitalier,True,,43653.0,"['docker', 'github', 'mongodb', 'azure', 'kubernetes', 'angular', 'ruby', 'kotlin', 'selenium', 'php', 'php']",Levallois-Perret,92
Machine Learning Ops Engineer H/F,Believe,CDI,,,False,,43653.0,"['machine learning', 'aws', 'tensorflow', 'devops', 'data engineering', 'pytorch', 'azure', 'c#', 'python', 'java', 'data science']",Paris,75
Senior Data Engineer H/F,Believe,CDI,Bac +5,,True,,43653.0,"['php', 'aws', 'data engineering', 'laravel', 'c#', 'python', 'scala', 'java', 'postgresql', 'apache']",Paris,75
Senior Back-End Developer - Python - N - Paris H/F,Ekimetrics,CDI,Bac +5,Secteur informatique • ESN,True,,37500.0,"['docker', 'devops', 'mongodb', 'jira', 'postgresql', 'nginx', 'react', 'kubernetes', 'data science', 'angular', 'java', 'java', 'azure', 'c#', 'python']",Paris,75
DevOps Engineer - Database H/F,Iliad,CDI,,,False,,43653.0,['devops'],Paris,75
IT Infrastructure Engineer M - F - d'Paris H/F,Deezer,Stage,Bac +5,,False,7.0,43653.0,['php'],Paris,75
Full-Stack Engineer Python - React - Industry Team M - F - D H/F,Deezer,CDI,Bac +5,,True,,37500.0,"['swift', 'docker', 'big data', 'jquery', 'microservices', 'rest', 'django', 'kubernetes', 'mysql', 'python', 'php', 'php']",Paris,75
Consulting Manager H/F,Artefact,CDI,Bac +5,Secteur informatique • ESN,False,1.0,43653.0,"['graphql', 'c/c++']",Paris,75
DevOps Engineer Storage Team Feature Flex - Remote H/F,Iliad,CDI,,,False,,43653.0,['kubernetes'],Paris,75
DevOps - Platform Engineer H/F,Virtuo,CDI,,,False,,43653.0,"['aws', 'php', 'linux', 'devops', 'javascript', 'mongodb', 'azure', 'kubernetes', 'php', 'php', 'typescript', 'php']",Paris,75
Technical Account Manager es - EMEA-Isv H/F,Amazon,CDI,Bac +5,,False,,43653.0,"['php', 'aws', 'docker', 'php', 'big data', 'perl', 'devops', 'azure', 'kubernetes', 'python', 'java', 'google cloud', 'analytics', 'ruby']",Courbevoie,92
Network Design Engineer H/F,Lenovo France,CDI,Bac +5,,False,,43653.0,"['php', 'linux', 'python']",Léon,40
Backend Developer C# .Net Core - CDI - F - M H/F,veepee_france,CDI,Bac +5,,False,,43653.0,"['microservices', 'git', 'postgresql', 'php']",Paris,75
DevOps - Platform Engineer H/F,Virtuo,CDI,,,False,,43653.0,"['aws', 'php', 'linux', 'devops', 'javascript', 'mongodb', 'azure', 'kubernetes', 'php', 'php', 'typescript', 'php']",Paris,75
Principal Cloud Platforms Engineer H/F,PSA Retail France SAS,CDI,,,False,,43653.0,['php'],Poissy,78
Développeur Fullstack Vuejs - Typescript - IA et Marchine Learning - Legaltech H/F,Octopus IT,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['machine learning', 'aws', 'docker', 'vuejs', 'deep learning', 'python', 'graphql', 'typescript']",Paris,75
Mobile Engineer Kotlin Ios - Adtech All Genders H/F,Dailymotion,CDI,Bac +5,,False,,55000.0,"['docker', 'jenkins', 'c#', 'javascript', 'kubernetes', 'testing', 'kotlin', 'ios']",Paris,75
Ingénieur Assurance Qualité H/F,Lectra,CDI,,,False,,53000.0,"['docker', 'jenkins', 'azure', 'kubernetes', 'jira', 'python', 'git', 'selenium', 'php']",Cestas,33
